imdb_title_id;title;original_title;year;date_published;genre;country;language;director;production_company;actors;description;avg_vote;votes;budget;worlwide_gross_income;metascore;reviews_from_users;reviews_from_critics;weighted_average_vote;mean_vote;median_vote;allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;top1000_voters_rating;top1000_voters_votes
tt1533749;Xin Shao Lin si;Xin Shao Lin si;2011;2011-01-27;Action, Drama;Hong Kong, China;Mandarin, Cantonese;Benny Chan;Emperor Classic Films;Shaoqun Yu, Chen Zhiui, Xing Yu, Jing Wu, Nicholas Tse, Hai Yu, Andy Lau, Bingbing Fan, Shimadu Runa, Xiaohong Shi, Karl Eiselen, Alexander Mukhanov, Shi Tianshuo, Qilong Li, Jin Youming;After ambushing and killing his rival, losing everything in the process, dispirited warlord Hou Jie turns to a Shaolin monastery seeking salvation.;6.9;17990;$ 29000000;$ 33904353;53.0;40.0;65.0;6.9;7.1;7.0;7.8;4.0;7.1;4090.0;6.8;9334.0;6.7;2095.0;6.9;14391.0;7.0;3.0;7.1;3595.0;6.8;8528.0;6.7;1819.0;7.1;1472.0;10.0;1.0;7.2;452.0;7.1;714.0;7.2;243.0;6.0;174.0
tt1534085;Beyond the Black Rainbow;Beyond the Black Rainbow;2010;2010-12-03;Horror, Sci-Fi, Thriller;Canada;English;Panos Cosmatos;Chromewood Productions;Michael J Rogers, Eva Bourne, Scott Hylands, Rondel Reynoldson, Marilyn Norry, Gerry South, Chris Gauthier, Sara Stockstad, Roy Campsall, Geoffrey Conder, Colombe Meighan, Ryley Zinger, Vincente Rodriguez Lima;Despite being under heavy sedation, a young woman tries to make her way out of the Arboria Institute, a secluded, quasifuturistic commune.;6.1;11420;CAD 1100000;$ 56491;49.0;111.0;103.0;6.1;6.2;7.0;5.5;9.0;6.3;2262.0;6.1;5450.0;5.4;1450.0;6.1;8364.0;5.5;7.0;6.4;1938.0;6.1;4801.0;5.4;1275.0;5.8;1033.0;6.0;1.0;6.0;282.0;5.8;566.0;5.6;133.0;4.9;166.0
tt1535108;Elysium;Elysium;2013;2013-08-21;Action, Drama, Sci-Fi;USA;English, Spanish, French, Afrikaans, Ukrainian;Neill Blomkamp;TriStar Pictures;Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga, Diego Luna, Wagner Moura, William Fichtner, Brandon Auret, Josh Blacker, Emma Tremblay, Jose Pablo Cantillo, Maxwell Perry Cotton, Faran Tahir, Adrian Holmes, Jared Keeso;In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.;6.6;402030;$ 115000000;$ 286140700;61.0;886.0;497.0;6.6;6.7;7.0;6.8;144.0;6.7;96991.0;6.6;169335.0;6.5;39243.0;6.6;285338.0;6.8;118.0;6.7;82639.0;6.6;147279.0;6.6;33819.0;6.5;40738.0;7.4;15.0;6.6;13103.0;6.4;19553.0;6.5;4693.0;6.4;694.0
tt1535109;Captain Phillips;Captain Phillips;2013;2013-10-18;Biography, Drama, Thriller;USA;English, Somali;Paul Greengrass;Scott Rudin Productions;Tom Hanks, Catherine Keener, Barkhad Abdi, Barkhad Abdirahman, Faysal Ahmed, Mahat M. Ali, Michael Chernus, David Warshofsky, Corey Johnson, Chris Mulkey, Yul Vazquez, Max Martini, Omar Berdouni, Mohamed Ali, Issak Farah Samatar;The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.;7.8;394949;$ 55000000;$ 218791811;83.0;600.0;505.0;7.8;7.9;8.0;8.1;208.0;8.0;110012.0;7.7;151493.0;7.7;33805.0;7.8;271641.0;8.2;174.0;8.0;92978.0;7.7;129253.0;7.7;27997.0;7.9;45264.0;7.7;24.0;7.9;15709.0;7.8;20182.0;7.9;5208.0;7.4;681.0
tt1535438;Hope Springs;Hope Springs;2012;2012-09-14;Comedy, Drama, Romance;USA;English;David Frankel;Columbia Pictures;Meryl Streep, Tommy Lee Jones, Steve Carell, Jean Smart, Ben Rappaport, Marin Ireland, Patch Darragh, Brett Rice, Becky Ann Baker, Elisabeth Shue, Charles Techman, Danny Flaherty, Damian Young, Mimi Rogers, Ann Harada;After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.;6.3;39146;$ 30000000;$ 114281051;65.0;197.0;234.0;6.3;6.4;6.0;6.1;6.0;6.3;7533.0;6.3;17297.0;6.4;7543.0;6.3;20528.0;6.0;3.0;6.3;3820.0;6.2;10561.0;6.4;5220.0;6.4;13063.0;6.0;3.0;6.3;3598.0;6.4;6490.0;6.7;2199.0;5.8;319.0
tt1535616;The Divide;The Divide;2011;2012-04-20;Drama, Horror, Sci-Fi;USA, Germany, Canada, France;English;Xavier Gens;Preferred Content;Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance, Ashton Holmes, Rosanna Arquette, Iván González, Michael Eklund, Abbey Thickson, Jennifer Blanc-Biehn;Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.;5.8;34059;$ 3000000;$ 145676;28.0;254.0;175.0;5.8;5.9;6.0;7.0;4.0;6.0;5950.0;5.8;18729.0;5.6;4925.0;5.8;25891.0;7.3;3.0;6.0;4743.0;5.8;16109.0;5.6;4261.0;5.8;4264.0;6.0;1.0;6.0;1139.0;5.7;2384.0;5.8;583.0;5.3;288.0
tt1535970;The Ledge;The Ledge;2011;2011-05-26;Drama, Romance, Thriller;USA, Germany, Saudi Arabia;English;Matthew Chapman;Foresight Unlimited;Charlie Hunnam, Terrence Howard, Liv Tyler, Patrick Wilson, Jaqueline Fleming, Christopher Gorham, Maxine Greco, Geraldine Singer, Dean J. West, Brianna Dufrene, Jillian Batherson, Tyler Humphrey, Mike Pniewski, Katia Gomez;A police officer looks to talk down a young man lured by his lover's husband to the ledge of a high rise, where he has one hour to contemplate a fateful decision.;6.5;17989;$ 10000000;$ 610986;34.0;95.0;57.0;6.5;6.7;7.0;7.0;2.0;6.7;3028.0;6.5;9327.0;6.6;3255.0;6.5;11978.0;7.0;1.0;6.6;1948.0;6.4;7156.0;6.6;2532.0;6.7;3967.0;7.0;1.0;6.8;1046.0;6.6;2066.0;6.9;666.0;5.5;206.0
tt1536044;Paranormal Activity 2;Paranormal Activity 2;2010;2010-10-22;Horror;USA;English, Spanish;Tod Williams;Paramount Pictures;David Bierend, Brian Boland, Molly Ephraim, Katie Featherston, Seth Ginsberg, Sprague Grayden, William Juan Prieto, Jackson Xenia Prieto, Micah Sloat, Vivis Colombetti;"After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.";5.6;94686;$ 3000000;$ 177512032;53.0;373.0;215.0;5.6;5.8;6.0;5.3;61.0;5.6;30007.0;5.7;41616.0;5.6;6951.0;5.7;65352.0;5.3;45.0;5.6;22815.0;5.7;34296.0;5.6;5800.0;5.7;15361.0;4.9;10.0;5.5;6839.0;5.8;6830.0;5.8;1038.0;5.0;449.0
tt1538403;The Mortal Instruments: City of Bones;The Mortal Instruments: City of Bones;2013;2013-08-21;Action, Fantasy, Horror;USA, Germany, Canada, UK;English;Harald Zwart;Screen Gems;Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West, Robert Sheehan, Robert Maillet, Kevin Durand, Godfrey Gao, Lena Headey, Harry Van Gorkum, CCH Pounder, Jared Harris, Jonathan Rhys Meyers, Aidan Turner, Stephen R. Hart;When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.;5.9;123376;$ 60000000;$ 95396573;33.0;485.0;215.0;5.9;6.4;6.0;6.9;129.0;6.1;41595.0;5.6;38835.0;5.8;9036.0;5.5;50422.0;5.4;29.0;5.7;16503.0;5.3;23997.0;5.6;6188.0;6.5;46405.0;7.7;76.0;6.6;24474.0;6.2;14285.0;6.6;2706.0;5.1;397.0
tt1540011;Blair Witch;Blair Witch;2016;2016-09-15;Horror, Mystery, Thriller;Canada, USA;English;Adam Wingard;Lionsgate;James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott, Wes Robinson, Valorie Curry;After discovering a video showing what he believes to be his vanished sister Heather, James and a group of friends head to the forest believed to be inhabited by the Blair Witch.;5.0;38294;$ 5000000;$ 45173154;47.0;317.0;357.0;5.0;5.0;5.0;4.8;58.0;5.1;9236.0;5.0;14980.0;4.7;3138.0;5.0;24320.0;4.7;45.0;5.1;7168.0;5.0;12609.0;4.7;2695.0;5.0;4889.0;4.5;6.0;5.1;1921.0;4.9;2139.0;4.6;397.0;4.5;302.0
tt1540128;Playing for Keeps;Playing for Keeps;2012;2013-01-01;Comedy, Romance, Sport;USA;English;Gabriele Muccino;Eclectic Pictures;Gerard Butler, Jessica Biel, Noah Lomax, Dennis Quaid, Uma Thurman, Catherine Zeta-Jones, James Tupper, Judy Greer, Abella Wyss, Grant Goodman, Grant Collins, Aidan Potter, Marlena Lerner, Iqbal Theba, Sean O'Bryan;A former sports star who's fallen on hard times starts coaching his son's football team as a way to get his life together. His attempts to become an adult are met with challenges from the attractive football moms who pursue him at every turn.;5.7;27698;$ 35000000;$ 30962335;27.0;60.0;136.0;5.7;5.9;6.0;5.5;6.0;5.8;6736.0;5.6;12369.0;5.7;3394.0;5.7;15442.0;5.5;2.0;5.9;3768.0;5.6;8354.0;5.7;2463.0;5.7;8178.0;6.8;4.0;5.8;2884.0;5.6;3851.0;5.9;874.0;5.0;242.0
tt1540133;The Guard;The Guard;2011;2011-07-07;Comedy, Crime, Thriller;Ireland;English, Irish;John Michael McDonagh;Reprisal Films;Ronan Collins, Paraic Nialand, John Patrick Beirne, Liam O'Conghaile, Christopher Kilmartin, Brendan Gleeson, Rory Keenan, Declan Mannlen, Laurence Kinlan, Michael Og Lane, Liam Cunningham, Owen Sharpe, Fionnula Flanagan, Wale Ojo, Don Cheadle;An unorthodox Irish policeman with a confrontational personality is partnered with an up-tight F.B.I. agent to investigate an international drug-smuggling ring.;7.3;76330;$ 6000000;$ 19560274;78.0;143.0;265.0;7.3;7.4;7.0;7.4;23.0;7.4;15104.0;7.3;38565.0;7.3;11230.0;7.3;59391.0;7.4;16.0;7.4;13367.0;7.3;34319.0;7.3;9690.0;7.3;6974.0;7.1;7.0;7.3;1581.0;7.2;3789.0;7.4;1352.0;6.8;404.0
tt1541160;Flypaper;Flypaper;2011;2011-08-25;Comedy, Crime, Mystery;Germany, USA;English;Rob Minkoff;The Safran Company;Patrick Dempsey, Ashley Judd, Tim Blake Nelson, Mekhi Phifer, Matt Ryan, Jeffrey Tambor, John Ventimiglia, Pruitt Taylor Vince, Curtis Armstrong, Rob Huebel, Adrian Martinez, Natalia Safran, Octavia Spencer, Eddie Matthews, Rob Boltin;A man caught in the middle of two simultaneous robberies at the same bank desperately tries to protect the teller with whom he's secretly in love.;6.4;30673;$ 5000000;$ 3142154;37.0;56.0;56.0;6.4;6.5;7.0;6.3;9.0;6.7;7184.0;6.3;15464.0;6.1;3917.0;6.4;22063.0;6.1;5.0;6.7;5266.0;6.3;12772.0;6.1;3350.0;6.6;5058.0;7.8;4.0;6.9;1829.0;6.4;2503.0;6.3;487.0;5.7;226.0
tt1542344;127 Hours;127 Hours;2010;2011-01-07;Biography, Drama;USA, UK, France;English, Italian;Danny Boyle;Pathé;James Franco, Kate Mara, Amber Tamblyn, Sean Bott, Koleman Stinger, Treat Williams, John Lawrence, Kate Burton, Bailee Michelle Johnson, Parker Hadley, Clémence Poésy, Fenton Quinn, Lizzy Caplan, Peter Joshua Hull, Pieter Jan Brugge;A mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.;7.6;330176;$ 18000000;$ 60738797;82.0;468.0;459.0;7.6;7.6;8.0;7.7;208.0;7.7;108504.0;7.5;139434.0;7.3;20826.0;7.6;229370.0;7.7;160.0;7.7;85242.0;7.5;116777.0;7.3;17534.0;7.5;48225.0;7.5;34.0;7.6;21967.0;7.5;21012.0;7.4;2952.0;7.1;640.0
tt1545106;Vamps;Vamps;2012;2012-11-02;Comedy, Horror, Romance;USA;English;Amy Heckerling;Lucky Monkey Pictures;Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan, Todd Barry, Sigourney Weaver, Taylor Negron, Glen Trotiner, Zak Orth, Justin Kirk, Emily Goldwyn, Amir Arison, Wallace Shawn, Ivan Sergei, Scott Thomson;Two female vampires in modern-day New York City are faced with daunting romantic possibilities.;5.1;8954;$ 16000000;$ 92748;57.0;46.0;53.0;5.1;5.4;5.0;5.0;3.0;5.3;2235.0;5.0;3934.0;5.2;1305.0;5.0;4295.0;3.0;1.0;5.2;784.0;5.0;2326.0;5.1;1008.0;5.2;3433.0;6.0;2.0;5.3;1423.0;5.1;1564.0;5.5;279.0;4.7;170.0
tt1547230;Judy Moody and the Not Bummer Summer;Judy Moody and the Not Bummer Summer;2011;2011-10-21;Comedy, Family;USA;English;John Schultz;Relativity Media;Jordana Beatty, Parris Mosteller, Janet Varney, Kristoffer Ryan Winters, Garrett Ryan, Preston Bailey, Jaleel White, Ashley Boettcher, Taylar Hender, Cameron Boyce, Jenica Bergere, Heather Graham, Jackson Odell, Doug MacMillan, Dean Cameron;Third grader Judy Moody sets out to have the most thrilling summer of her life.;4.2;2745;$ 20000000;$ 15691640;37.0;24.0;61.0;4.2;5.0;5.0;4.3;7.0;3.9;767.0;4.0;885.0;4.6;452.0;3.8;1507.0;3.9;5.0;3.3;456.0;3.8;643.0;4.4;342.0;4.9;693.0;6.0;1.0;5.1;301.0;4.7;236.0;5.3;106.0;4.2;96.0
tt1547234;Premium Rush;Premium Rush;2012;2012-09-14;Action, Thriller;USA;English, Mandarin, Cantonese;David Koepp;Columbia Pictures;Joseph Gordon-Levitt, Dania Ramirez, Sean Kennedy, Kym Perfetto, Anthony Chisholm, Ashley Austin Morris, Wolé Parks, Kevin Bolger, Aasif Mandvi, Lauren Ashley Carter, Charles Borland, Michael Shannon, Aaron Tveit, Jamie Chung, Christopher Place;In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.;6.5;106352;$ 35000000;$ 31083599;66.0;196.0;254.0;6.5;6.6;7.0;6.9;33.0;6.7;27767.0;6.4;49994.0;6.5;10339.0;6.5;78691.0;7.0;29.0;6.7;22707.0;6.4;43171.0;6.4;8821.0;6.7;13092.0;7.0;2.0;6.8;4770.0;6.5;6163.0;6.7;1320.0;6.4;453.0
tt1549572;Another Earth;Another Earth;2011;2011-12-09;Drama, Romance, Sci-Fi;USA;English;Mike Cahill;Artists Public Domain;William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava, Meggan Lennon, AJ Diana, Bruce Colbert, Paul Mezey, Ana Valle, Jeffrey Goldenberg, Joseph A. Bove, Jordan Baker, Flint Beverage, Robin Lord Taylor, Rupert Reid;On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.;7.0;87033;$ 100000;$ 1776935;66.0;274.0;250.0;7.0;7.0;7.0;6.8;17.0;7.1;19747.0;6.9;42321.0;6.8;10972.0;6.9;59798.0;6.1;10.0;7.1;14103.0;6.9;34230.0;6.8;9252.0;7.2;15093.0;8.2;6.0;7.2;5405.0;7.2;7496.0;7.1;1524.0;6.3;359.0
tt1549920;The Last Stand;The Last Stand;2013;2013-01-24;Action, Thriller;USA;English;Jee-woon Kim;Di Bonaventura Pictures;Arron Shiver, Arnold Schwarzenegger, Titos Menchaca, Richard Dillard, Doug Jackson, Mathew Greer, Peter Stormare, Chris Browning, Christiana Leucas, Johnny Knoxville, Zach Gilford, Luis Guzmán, Rio Alexander, James Burnett, David Midthunder;The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border, where the only thing in his path is a sheriff and his inexperienced staff.;6.3;128081;$ 45000000;$ 48330757;54.0;285.0;385.0;6.3;6.5;7.0;6.4;31.0;6.5;27357.0;6.3;61260.0;6.3;14734.0;6.3;102322.0;6.5;29.0;6.5;25502.0;6.3;57200.0;6.3;13345.0;6.4;6718.0;3.0;1.0;6.4;1597.0;6.3;3353.0;6.5;1154.0;6.2;547.0
tt1555064;Country Strong;Country Strong;2010;2011-03-25;Drama, Music;USA;English;Shana Feste;Screen Gems;Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester, Marshall Chapman, Lari White, Jeremy Childs, James DeForest Parker, Lisa Stewart, Jackie Welch, Cinda McCain, Gabe Sipos, Sandra Harris, Megan Henderson, Dan Beene;A rising country-music songwriter works with a fallen star to work their way to fame, causing romantic complications along the way.;6.3;16502;$ 15000000;$ 20529194;45.0;117.0;134.0;6.3;6.7;7.0;7.5;2.0;6.6;3874.0;6.2;7029.0;6.2;3089.0;6.1;7375.0;7.0;1.0;6.3;1283.0;6.0;3731.0;6.1;2112.0;6.7;6998.0;8.0;1.0;6.8;2554.0;6.6;3206.0;6.5;935.0;5.2;213.0
tt1559547;Beautiful Creatures;Beautiful Creatures;2013;2013-02-13;Drama, Fantasy, Romance;USA;English;Richard LaGravenese;Alcon Entertainment;Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis, Emmy Rossum, Thomas Mann, Emma Thompson, Eileen Atkins, Margo Martindale, Zoey Deutch, Tiffany Boone, Rachel Brosnahan, Kyle Gallner, Pruitt Taylor Vince, Robin Skye;Ethan longs to escape his small Southern town. He meets a mysterious new girl, Lena. Together, they uncover dark secrets about their respective families, their history and their town.;6.1;80966;$ 60000000;$ 60052138;52.0;307.0;212.0;6.1;6.4;6.0;6.5;52.0;6.3;25167.0;6.0;28342.0;6.2;7551.0;6.0;32967.0;6.3;14.0;6.2;9392.0;5.9;16198.0;6.1;5249.0;6.3;32266.0;6.6;29.0;6.3;15408.0;6.2;11754.0;6.4;2168.0;5.3;364.0
tt1560220;Zombieland: Double Tap;Zombieland: Double Tap;2019;2019-10-18;Action, Comedy, Horror;USA, Canada;English;Ruben Fleischer;2.0 Entertainment;Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin, Zoey Deutch, Avan Jogia, Rosario Dawson, Luke Wilson, Thomas Middleditch, Victoria Hall, Victor Rivera, Ian Gregg, Devin Mojica, Rachel Luttrell, John Dixon;Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.;7.2;29555;$ 42000000;$ 103446042;56.0;338.0;218.0;7.2;7.3;7.0;7.4;102.0;7.2;8193.0;7.2;8039.0;7.2;2417.0;7.2;17264.0;7.4;74.0;7.2;6670.0;7.1;6744.0;7.2;1994.0;7.3;2956.0;5.5;12.0;7.3;1175.0;7.3;1083.0;7.3;353.0;6.5;115.0
tt1560747;The Master;The Master;2012;2012-11-02;Drama;USA;English;Paul Thomas Anderson;The Weinstein Company;Joaquin Phoenix, Price Carson, Mike Howard, Sarah Shoshana David, Bruce Goodchild, Matt Hering, Dan Anderson, Andrew Koponen, Jeffrey W. Jenkins, Patrick Wilder, Ryan Curtis, Jay Laurence, Abraxas Adams, Tina Bruna, Kevin Hudnell;A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by the Cause and its charismatic leader.;7.2;137130;$ 32000000;$ 28258060;86.0;468.0;499.0;7.2;7.1;7.0;8.8;85.0;7.6;35296.0;7.0;58140.0;6.5;15513.0;7.2;97577.0;8.8;72.0;7.7;30053.0;7.0;49760.0;6.5;12900.0;6.7;15520.0;8.1;8.0;7.1;4778.0;6.6;7550.0;6.4;2334.0;6.6;529.0
tt1560985;The Devil Inside;The Devil Inside;2012;2012-03-16;Horror;USA;English, German, Italian;William Brent Bell;Insurge Pictures;Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama, Suzan Crowley, Bonnie Morgan, Brian Johnson, Jeff Victoroff, Pamela Davis, John Prosky, Claudiu Istodor, Toma Danila, Claudiu Trandafir, Maria Junghetu, Ilinca Harnut;In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.;4.2;33910;$ 1000000;$ 101758490;18.0;305.0;226.0;4.2;4.4;4.0;4.3;8.0;4.0;9978.0;4.2;15026.0;4.4;3493.0;4.1;22225.0;4.5;2.0;3.9;6964.0;4.2;11472.0;4.4;2761.0;4.3;7337.0;4.0;6.0;4.2;2888.0;4.3;3342.0;4.4;681.0;3.7;263.0
tt1562871;Ra.One;Ra.One;2011;2011-10-26;Action, Adventure, Sci-Fi;India, USA;Hindi, Tamil, Telugu, Chinese, English;Anubhav Sinha;Red Chillies Entertainment;Shah Rukh Khan, Arjun Rampal, Kareena Kapoor, Shahana Goswami, Atul Sharma, Priyanka Chopra, Satish Shah, Armaan Verma, Dalip Tahil, Suresh Menon, Sanjay Dutt, Rajinikanth, Joe Egan, Ben Hawkey, Alex Moore;When the titular antagonist of an action-adventure video game takes on physical form, it's only the game's less powerful protagonist who can save his creator's family.;4.6;36249;$ 24000000;$ 35911689;60.0;315.0;57.0;4.6;5.8;6.0;6.4;43.0;4.8;15754.0;4.3;12431.0;5.0;918.0;4.5;27711.0;5.8;35.0;4.8;14532.0;4.2;11442.0;4.7;694.0;5.4;2448.0;8.6;5.0;5.3;1154.0;5.3;921.0;6.4;214.0;3.8;87.0
tt1563738;One Day;One Day;2011;2011-08-26;Drama, Romance;USA, UK;English;Lone Scherfig;Focus Features;Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker, Tim Key, Rafe Spall, Joséphine de La Baume, Patricia Clarkson, Ken Stott, Heida Reed, Amanda Fairbank-Hynes, Gil Alma, David Ajala, Georgia King, Ukweli Roach;After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.;7.0;130494;$ 15000000;$ 59389433;48.0;212.0;223.0;7.0;7.2;7.0;8.0;52.0;7.2;47059.0;6.8;47062.0;6.6;8556.0;6.8;51008.0;8.3;13.0;7.1;17227.0;6.7;25387.0;6.6;5888.0;7.2;55832.0;7.6;33.0;7.4;29040.0;7.0;20952.0;6.8;2517.0;5.8;341.0
tt1563742;Overboard;Overboard;2018;2018-05-04;Comedy, Romance;USA;English, Norwegian, Spanish, French;Rob Greenberg;Pantelion Films;Eugenio Derbez, Anna Faris, Eva Longoria, John Hannah, Swoosie Kurtz, Mel Rodriguez, Josh Segarra, Hannah Nordberg, Alyvia Alyn Lind, Payton Lepinski, Fernando Luján, Cecilia Suárez, Mariana Treviño, Jesús Ochoa, Omar Chaparro;After a spoiled, wealthy yacht owner is thrown overboard and loses his memory, a mistreated employee convinces him that he is her working-class husband.;5.9;28649;$ 12000000;$ 91244913;42.0;378.0;77.0;5.9;6.2;6.0;6.3;49.0;6.2;5721.0;5.9;9880.0;5.8;3623.0;5.9;14083.0;6.0;27.0;6.1;3120.0;5.8;6851.0;5.8;2696.0;6.1;7005.0;6.1;12.0;6.3;2447.0;6.0;2870.0;5.9;852.0;4.9;202.0
tt1564349;Dolphin Tale;Dolphin Tale;2011;2011-10-14;Drama, Family;Canada, USA;English;Charles Martin Smith;Alcon Entertainment;Harry Connick Jr., Ashley Judd, Nathan Gamble, Kris Kristofferson, Cozi Zuehlsdorff, Morgan Freeman, Austin Stowell, Frances Sternhagen, Austin Highsmith, Betsy Landin, Juliana Harkavy, Megan Lozicki, Jim Fitzpatrick, Kim Ostrenko, Michael Roark;A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.;6.9;21167;$ 37000000;$ 95415285;64.0;88.0;131.0;6.9;7.2;7.0;6.7;35.0;6.9;5039.0;6.8;7988.0;6.9;3842.0;6.7;11104.0;6.5;23.0;6.7;2608.0;6.7;5265.0;6.8;2707.0;7.3;6584.0;7.1;8.0;7.3;2368.0;7.2;2641.0;7.6;1082.0;6.2;232.0
tt1564367;Just Go with It;Just Go with It;2011;2011-02-11;Comedy, Romance;USA;English;Dennis Dugan;Columbia Pictures;Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson, Brooklyn Decker, Bailee Madison, Griffin Gluck, Dave Matthews, Kevin Nealon, Rachel Dratch, Allen Covert, Dan Patrick, Minka Kelly, Jackie Sandler, Rakefet Abergel;On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.;6.4;206514;$ 80000000;$ 214945591;33.0;242.0;203.0;6.4;6.6;7.0;6.7;139.0;6.5;67605.0;6.3;81731.0;6.2;13890.0;6.3;114643.0;6.4;73.0;6.4;39976.0;6.2;58122.0;6.1;10635.0;6.6;55562.0;7.0;44.0;6.7;26624.0;6.4;22557.0;6.4;3014.0;5.6;536.0
tt1564585;Skyline;Skyline;2010;2010-11-12;Action, Sci-Fi, Thriller;USA;English;Colin Strause, Greg Strause;Rogue Pictures;Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed, Neil Hopkins, David Zayas, Donald Faison, Robin Gammell, Tanya Newbould, J. Paul Boehmer, Phet Mahathongdy, Byron McIntyre, Jackie Marin, Tony Black, Eliza Till;Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.;4.4;84405;$ 10000000;$ 66821036;26.0;986.0;225.0;4.4;4.5;4.0;4.0;19.0;4.2;15676.0;4.3;44106.0;4.8;12886.0;4.4;66185.0;3.3;14.0;4.1;13477.0;4.3;39182.0;4.8;11456.0;4.4;7893.0;5.5;4.0;4.4;2018.0;4.3;4363.0;4.8;1212.0;4.7;433.0
tt1568338;Man on a Ledge;Man on a Ledge;2012;2012-02-03;Action, Adventure, Crime;USA;English, Spanish;Asger Leth;Summit Entertainment;Sam Worthington, Mandy Gonzalez, William Sadler, Barbara Marineau, J. Smith-Cameron, Anthony Mackie, Patrick Collins, Jamie Bell, Genesis Rodriguez, Afton Williamson, Robert Clohessy, Joe Lisi, Candice McKoy, Edward Burns, Johnny Solo;As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion.;6.6;139078;$ 42000000;$ 46221189;40.0;165.0;259.0;6.6;6.7;7.0;6.6;31.0;6.9;35942.0;6.5;64730.0;6.5;14494.0;6.6;101020.0;6.7;25.0;6.8;28664.0;6.5;55070.0;6.5;12269.0;6.8;18926.0;6.8;5.0;7.1;6911.0;6.7;8855.0;6.7;1982.0;6.1;480.0
